text,label,binary_label,target_column
" you would help me , thank you for your conversation",1-RAPPORT,0,4-LOGIC
Willyou consider finding part of your hot payment t_ charity?,2-NEGOTIATE,0,4-LOGIC
 I hoped you'd say that because people who care where the money goes will love helping children with Save The Children,3-EMOTION,0,4-LOGIC
"For starters,  they are an international organization (non-governmental) that promotes children's rights",5-AUTHORITY,0,4-LOGIC
Yes!  I considered a child through them for several years.  I used to send him Christmas presents and such aloooong with monthly donations.   The two charities are very similar,1-RAPPORT,0,4-LOGIC
Yes!  I considered a child through them for several years,1-RAPPORT,0,4-LOGIC
The two charities are very similar,1-RAPPORT,0,4-LOGIC
"It's sad t_ see what they have to deal with even after help, many times. ",3-EMOTION,0,4-LOGIC
That's very niceof you!  I appreciate that. ,1-RAPPORT,0,4-LOGIC
" I know you already sponsor,  but would you look at the STC website and consider donating to them in ther future?  It seems like everyone wantsto helpbut thre is a lot more need than funds",2-NEGOTIATE,0,4-LOGIC
 Thank you so much.  I hope that youget to see all of your donations meet needs no matter who theyare to.  Thank you for the donations you've made ti sponsor ids already. ,1-RAPPORT,0,4-LOGIC
Thank you for the donations you've made ti sponsor ids already.,1-RAPPORT,0,4-LOGIC
 I've always felt confident donating my time and money to a charity called Save the hildren.,1-RAPPORT,0,4-LOGIC
"They work in many countries all over the world and have been proven to spend 86% of their donations actually on children, not administrative fees.",5-AUTHORITY,0,4-LOGIC
You can choose to donate some or even all of your task payment for this hit directly to Save the Children. ,2-NEGOTIATE,0,4-LOGIC
Would you be interested in donating a small portion?,2-NEGOTIATE,0,4-LOGIC
"If that's all you feel comfortable donating, the charity would be very appreciative.",1-RAPPORT,0,4-LOGIC
"I wouldn't force anyone to donate anything, but if you could swing even 50 cents, that would cover 1 vaccine round for 1 child.",2-NEGOTIATE,0,4-LOGIC
 how much amount you donate?,1-RAPPORT,0,4-LOGIC
 my name is Jane.,1-RAPPORT,0,4-LOGIC
 I am in US.,1-RAPPORT,0,4-LOGIC
"hello, do you like to donate?",1-RAPPORT,0,4-LOGIC
donate to charities?,1-RAPPORT,0,4-LOGIC
" the charity is named save the children, they help children all around the world and in usa.",5-AUTHORITY,0,4-LOGIC
 yes they help millions of children every year.,5-AUTHORITY,0,4-LOGIC
" they do everything with open papers, they now are helping Hawaii with the hurricane, providing them with food,clothes, everything else.",3-EMOTION,0,4-LOGIC
 so you will not donate?,2-NEGOTIATE,0,4-LOGIC
"FINE,SAVE THE CHILDREN , HOW DO YOU THINK ABOUT THE DONATION THE SAVE THE CHILD.",2-NEGOTIATE,0,4-LOGIC
"NO BUT, ITS A INTERNATIONAL NON-GOVERNMENTAL ORGANIZATION TO THE CHILD ",5-AUTHORITY,0,4-LOGIC
"SAVE THE CHILDREN , FOR YOUR CLARIFICATION YOU GO AND CHECK THE  URL WEBSITE.ITS VERY HELPFUL TO THE ORGANIZATION. ",5-AUTHORITY,0,4-LOGIC
"YES, SO HOW MUCH DO YOU LIKE TO DONATE TO THE CHARITY NOW?",2-NEGOTIATE,0,4-LOGIC
How are you?,1-RAPPORT,0,4-LOGIC
"Hello.
How are you?",1-RAPPORT,0,4-LOGIC
organizing,8-NO-PERSUASION,0,4-LOGIC
That's great!,1-RAPPORT,0,4-LOGIC
e,8-NO-PERSUASION,0,4-LOGIC
I help raise donations and volunteer time.,1-RAPPORT,0,4-LOGIC
ion,1-RAPPORT,0,4-LOGIC
u,1-RAPPORT,0,4-LOGIC
n,1-RAPPORT,0,4-LOGIC
Wonderful!,1-RAPPORT,0,4-LOGIC
Would you be will to donate $1.00 of your task money to help Save the Children?,2-NEGOTIATE,0,4-LOGIC
Would you be will to donate $1.00,2-NEGOTIATE,0,4-LOGIC
 to,2-NEGOTIATE,0,4-LOGIC
nat,2-NEGOTIATE,0,4-LOGIC
1.0,2-NEGOTIATE,0,4-LOGIC
Would $2.00 be too much to ask?,2-NEGOTIATE,0,4-LOGIC
$2.,2-NEGOTIATE,0,4-LOGIC
e t,2-NEGOTIATE,0,4-LOGIC
o,8-NO-PERSUASION,0,4-LOGIC
Can we make it $1.50?,2-NEGOTIATE,0,4-LOGIC
ake,2-NEGOTIATE,0,4-LOGIC
ke it,2-NEGOTIATE,0,4-LOGIC
 $1,2-NEGOTIATE,0,4-LOGIC
$1.5,2-NEGOTIATE,0,4-LOGIC
eed,2-NEGOTIATE,0,4-LOGIC
Thank you so much!,1-RAPPORT,0,4-LOGIC
Tha,8-NO-PERSUASION,0,4-LOGIC
u so,1-RAPPORT,0,4-LOGIC
o,1-RAPPORT,0,4-LOGIC
 m,1-RAPPORT,0,4-LOGIC
all,8-NO-PERSUASION,0,4-LOGIC
 Sa,8-NO-PERSUASION,0,4-LOGIC
"Save the Children is and how your donation is essential to help ensuring children's rights to health, education, safety, etc.",3-EMOTION,0,4-LOGIC
Save the Childr,8-NO-PERSUASION,0,4-LOGIC
e chari,8-NO-PERSUASION,0,4-LOGIC
 you s,8-NO-PERSUASION,0,4-LOGIC
s ca,8-NO-PERSUASION,0,4-LOGIC
That is great!,1-RAPPORT,0,4-LOGIC
 grea,1-RAPPORT,0,4-LOGIC
"Anything, ev",8-NO-PERSUASION,0,4-LOGIC
"Even a few pennies tha tyou will earn from this task will help.
That sounds wonderful, doesn't it?",8-NO-PERSUASION,0,4-LOGIC
", does",8-NO-PERSUASION,0,4-LOGIC
That is awesome.,1-RAPPORT,0,4-LOGIC
Well I hope you have a great day!,1-RAPPORT,0,4-LOGIC
ea,8-NO-PERSUASION,0,4-LOGIC
o don,8-NO-PERSUASION,0,4-LOGIC
 is,8-NO-PERSUASION,0,4-LOGIC
ing,8-NO-PERSUASION,0,4-LOGIC
How are you today?,1-RAPPORT,0,4-LOGIC
"Good Morning!
How are you today?",1-RAPPORT,0,4-LOGIC
you,1-RAPPORT,0,4-LOGIC
"Oh, that sounds nice",1-RAPPORT,0,4-LOGIC
 ni,8-NO-PERSUASION,0,4-LOGIC
I am well. It looks nice here today as well,1-RAPPORT,0,4-LOGIC
 I am well.,8-NO-PERSUASION,0,4-LOGIC
What are your plans today?,1-RAPPORT,0,4-LOGIC
oday,8-NO-PERSUASION,0,4-LOGIC
ut ,8-NO-PERSUASION,0,4-LOGIC
I was going to make a plea and ask if you would be willing to donate to Save the Children.,2-NEGOTIATE,0,4-LOGIC
ve ,8-NO-PERSUASION,0,4-LOGIC
I would hate to think a child would die with no food when I could ask people to help.,3-EMOTION,0,4-LOGIC
 to h,8-NO-PERSUASION,0,4-LOGIC
Can you donate part of today's pay?,2-NEGOTIATE,0,4-LOGIC
day's,8-NO-PERSUASION,0,4-LOGIC
Even a bit?,2-NEGOTIATE,0,4-LOGIC
"Can you donate part of today's pay?
Even a bit?",8-NO-PERSUASION,0,4-LOGIC
n,2-NEGOTIATE,0,4-LOGIC
a b,8-NO-PERSUASION,0,4-LOGIC
"Yes, I agree, it is sad",1-RAPPORT,0,4-LOGIC
it is sad,1-RAPPORT,0,4-LOGIC
re,1-RAPPORT,0,4-LOGIC
That is great that you can help!,1-RAPPORT,0,4-LOGIC
ca,8-NO-PERSUASION,0,4-LOGIC
you ,8-NO-PERSUASION,0,4-LOGIC
gn w,8-NO-PERSUASION,0,4-LOGIC
 a,8-NO-PERSUASION,0,4-LOGIC
sig,8-NO-PERSUASION,0,4-LOGIC
d,8-NO-PERSUASION,0,4-LOGIC
And thanks for asking me too.,1-RAPPORT,0,4-LOGIC
"Also, I agree, the gov't should do more.
And thanks for asking me too.",1-RAPPORT,0,4-LOGIC
e t,1-RAPPORT,0,4-LOGIC
idea,8-NO-PERSUASION,0,4-LOGIC
y o,8-NO-PERSUASION,0,4-LOGIC
th,8-NO-PERSUASION,0,4-LOGIC
" I am one of those people who cant watch the commercials of the suffering kids or pets.
It really upsets me
I looked at the site.",8-NO-PERSUASION,0,4-LOGIC
Have you heard about th,8-NO-PERSUASION,0,4-LOGIC
he,8-NO-PERSUASION,0,4-LOGIC
 swift r,8-NO-PERSUASION,0,4-LOGIC
"I am amazed by their swift response.
Isn't it really great!",8-NO-PERSUASION,0,4-LOGIC
hat,8-NO-PERSUASION,0,4-LOGIC
gain,8-NO-PERSUASION,0,4-LOGIC
"Yes, I am sure that is it.
I have to thank you again for your $1 donation.
It will go to great use I am sure.
Do you have any questions about the charity?",8-NO-PERSUASION,0,4-LOGIC
s a,8-NO-PERSUASION,0,4-LOGIC
ch,8-NO-PERSUASION,0,4-LOGIC
I'm so,8-NO-PERSUASION,0,4-LOGIC
 s,8-NO-PERSUASION,0,4-LOGIC
It's save the children.,8-NO-PERSUASION,0,4-LOGIC
dren,8-NO-PERSUASION,0,4-LOGIC
n,8-NO-PERSUASION,0,4-LOGIC
 ou,8-NO-PERSUASION,0,4-LOGIC
LOL,8-NO-PERSUASION,0,4-LOGIC
LOL but after reading ,8-NO-PERSUASION,0,4-LOGIC
are,8-NO-PERSUASION,0,4-LOGIC
"I don't either, and when I do I usually donate to dog charities.
LOL but after reading up on this they said every penny helps.
I think I could spare .25.
Do you want to kick in a little?",8-NO-PERSUASION,0,4-LOGIC
 lit,8-NO-PERSUASION,0,4-LOGIC
tra m,8-NO-PERSUASION,0,4-LOGIC
 LOL,8-NO-PERSUASION,0,4-LOGIC
"That's why we don't have extra money.
LOL I have a Labrador who eats everything and this shepherd beagle mix.
They are my children .",1-RAPPORT,0,4-LOGIC
LOL ,8-NO-PERSUASION,0,4-LOGIC
"That's why we don't have extra money.
LOL I have a Labrador who eats everything and this shepherd beagle mix.
They are my children .
But I guess once in a while we should donate to real children LOL .",8-NO-PERSUASION,0,4-LOGIC
 in,8-NO-PERSUASION,0,4-LOGIC
oo,8-NO-PERSUASION,0,4-LOGIC
 Okay cool,8-NO-PERSUASION,0,4-LOGIC
Dea,8-NO-PERSUASION,0,4-LOGIC
da,8-NO-PERSUASION,0,4-LOGIC
 ,8-NO-PERSUASION,0,4-LOGIC
It was,8-NO-PERSUASION,0,4-LOGIC
Are you?,1-RAPPORT,0,4-LOGIC
Are you,1-RAPPORT,0,4-LOGIC
"Not really but I've been to one of their games.
It was fun.
Are you?",8-NO-PERSUASION,0,4-LOGIC
e ,8-NO-PERSUASION,0,4-LOGIC
 o,8-NO-PERSUASION,0,4-LOGIC
"Clementine and Eddybear.
And they are tired of me messing around on the computer so after the survey we are going to go for a walk!!
I think we took ten turns!",8-NO-PERSUASION,0,4-LOGIC
ur,8-NO-PERSUASION,0,4-LOGIC
 t,8-NO-PERSUASION,0,4-LOGIC
Hell,8-NO-PERSUASION,0,4-LOGIC
n,8-NO-PERSUASION,0,4-LOGIC
Did you have any interesting dreams?,1-RAPPORT,0,4-LOGIC
": Hello
hi!
How's it going?
It is going alright, thanks
Did you have any interesting dreams?",8-NO-PERSUASION,0,4-LOGIC
e,8-NO-PERSUASION,0,4-LOGIC
"It\'s for ""Save the Children""",8-NO-PERSUASION,0,4-LOGIC
re,8-NO-PERSUASION,0,4-LOGIC
 a,8-NO-PERSUASION,0,4-LOGIC
up,8-NO-PERSUASION,0,4-LOGIC
"Yeah I'm going to donate a couple dollars after this.
Do you think you will, too?",8-NO-PERSUASION,0,4-LOGIC
if y,8-NO-PERSUASION,0,4-LOGIC
fair,8-NO-PERSUASION,0,4-LOGIC
giv,8-NO-PERSUASION,0,4-LOGIC
How are you?,1-RAPPORT,0,4-LOGIC
"Hello.
How are you?",1-RAPPORT,0,4-LOGIC
organizing,8-NO-PERSUASION,0,4-LOGIC
That's great!,1-RAPPORT,0,4-LOGIC
e,8-NO-PERSUASION,0,4-LOGIC
I help raise donations and volunteer time.,1-RAPPORT,0,4-LOGIC
ion,1-RAPPORT,0,4-LOGIC
u,1-RAPPORT,0,4-LOGIC
n,1-RAPPORT,0,4-LOGIC
Wonderful!,1-RAPPORT,0,4-LOGIC
Would you be will to donate $1.00 of your task money to help Save the Children?,2-NEGOTIATE,0,4-LOGIC
Would you be will to donate $1.00,2-NEGOTIATE,0,4-LOGIC
 to,2-NEGOTIATE,0,4-LOGIC
nat,2-NEGOTIATE,0,4-LOGIC
1.0,2-NEGOTIATE,0,4-LOGIC
Would $2.00 be too much to ask?,2-NEGOTIATE,0,4-LOGIC
$2.,2-NEGOTIATE,0,4-LOGIC
e t,2-NEGOTIATE,0,4-LOGIC
o,8-NO-PERSUASION,0,4-LOGIC
Can we make it $1.50?,2-NEGOTIATE,0,4-LOGIC
ake,2-NEGOTIATE,0,4-LOGIC
ke it,2-NEGOTIATE,0,4-LOGIC
 $1,2-NEGOTIATE,0,4-LOGIC
$1.5,2-NEGOTIATE,0,4-LOGIC
eed,2-NEGOTIATE,0,4-LOGIC
Thank you so much!,1-RAPPORT,0,4-LOGIC
Tha,8-NO-PERSUASION,0,4-LOGIC
u so,1-RAPPORT,0,4-LOGIC
o,1-RAPPORT,0,4-LOGIC
 m,1-RAPPORT,0,4-LOGIC
all,8-NO-PERSUASION,0,4-LOGIC
 Sa,8-NO-PERSUASION,0,4-LOGIC
"Save the Children is and how your donation is essential to help ensuring children's rights to health, education, safety, etc.",3-EMOTION,0,4-LOGIC
Save the Childr,8-NO-PERSUASION,0,4-LOGIC
e chari,8-NO-PERSUASION,0,4-LOGIC
 you s,8-NO-PERSUASION,0,4-LOGIC
s ca,8-NO-PERSUASION,0,4-LOGIC
That is great!,1-RAPPORT,0,4-LOGIC
 grea,1-RAPPORT,0,4-LOGIC
"Anything, ev",8-NO-PERSUASION,0,4-LOGIC
"Even a few pennies tha tyou will earn from this task will help.
That sounds wonderful, doesn't it?",8-NO-PERSUASION,0,4-LOGIC
", does",8-NO-PERSUASION,0,4-LOGIC
That is awesome.,1-RAPPORT,0,4-LOGIC
Well I hope you have a great day!,1-RAPPORT,0,4-LOGIC
ea,8-NO-PERSUASION,0,4-LOGIC
o don,8-NO-PERSUASION,0,4-LOGIC
 is,8-NO-PERSUASION,0,4-LOGIC
ing,8-NO-PERSUASION,0,4-LOGIC
How are you today?,1-RAPPORT,0,4-LOGIC
"Good Morning!
How are you today?",1-RAPPORT,0,4-LOGIC
you,1-RAPPORT,0,4-LOGIC
"Oh, that sounds nice",1-RAPPORT,0,4-LOGIC
 ni,8-NO-PERSUASION,0,4-LOGIC
I am well. It looks nice here today as well,1-RAPPORT,0,4-LOGIC
 I am well.,8-NO-PERSUASION,0,4-LOGIC
What are your plans today?,1-RAPPORT,0,4-LOGIC
oday,8-NO-PERSUASION,0,4-LOGIC
ut ,8-NO-PERSUASION,0,4-LOGIC
I was going to make a plea and ask if you would be willing to donate to Save the Children.,2-NEGOTIATE,0,4-LOGIC
ve ,8-NO-PERSUASION,0,4-LOGIC
I would hate to think a child would die with no food when I could ask people to help.,3-EMOTION,0,4-LOGIC
 to h,8-NO-PERSUASION,0,4-LOGIC
Can you donate part of today's pay?,2-NEGOTIATE,0,4-LOGIC
day's,8-NO-PERSUASION,0,4-LOGIC
Even a bit?,2-NEGOTIATE,0,4-LOGIC
"Can you donate part of today's pay?
Even a bit?",8-NO-PERSUASION,0,4-LOGIC
n,2-NEGOTIATE,0,4-LOGIC
a b,8-NO-PERSUASION,0,4-LOGIC
"Yes, I agree, it is sad",1-RAPPORT,0,4-LOGIC
it is sad,1-RAPPORT,0,4-LOGIC
re,1-RAPPORT,0,4-LOGIC
That is great that you can help!,1-RAPPORT,0,4-LOGIC
ca,8-NO-PERSUASION,0,4-LOGIC
you ,8-NO-PERSUASION,0,4-LOGIC
gn w,8-NO-PERSUASION,0,4-LOGIC
 a,8-NO-PERSUASION,0,4-LOGIC
sig,8-NO-PERSUASION,0,4-LOGIC
d,8-NO-PERSUASION,0,4-LOGIC
And thanks for asking me too.,1-RAPPORT,0,4-LOGIC
"Also, I agree, the gov't should do more.
And thanks for asking me too.",1-RAPPORT,0,4-LOGIC
e t,1-RAPPORT,0,4-LOGIC
idea,8-NO-PERSUASION,0,4-LOGIC
y o,8-NO-PERSUASION,0,4-LOGIC
th,8-NO-PERSUASION,0,4-LOGIC
" I am one of those people who cant watch the commercials of the suffering kids or pets.
It really upsets me
I looked at the site.",8-NO-PERSUASION,0,4-LOGIC
Have you heard about th,8-NO-PERSUASION,0,4-LOGIC
he,8-NO-PERSUASION,0,4-LOGIC
 swift r,8-NO-PERSUASION,0,4-LOGIC
"I am amazed by their swift response.
Isn't it really great!",8-NO-PERSUASION,0,4-LOGIC
hat,8-NO-PERSUASION,0,4-LOGIC
gain,8-NO-PERSUASION,0,4-LOGIC
"Yes, I am sure that is it.
I have to thank you again for your $1 donation.
It will go to great use I am sure.
Do you have any questions about the charity?",8-NO-PERSUASION,0,4-LOGIC
s a,8-NO-PERSUASION,0,4-LOGIC
ch,8-NO-PERSUASION,0,4-LOGIC
I'm so,8-NO-PERSUASION,0,4-LOGIC
 s,8-NO-PERSUASION,0,4-LOGIC
It's save the children.,8-NO-PERSUASION,0,4-LOGIC
dren,8-NO-PERSUASION,0,4-LOGIC
n,8-NO-PERSUASION,0,4-LOGIC
 ou,8-NO-PERSUASION,0,4-LOGIC
LOL,8-NO-PERSUASION,0,4-LOGIC
LOL but after reading ,8-NO-PERSUASION,0,4-LOGIC
are,8-NO-PERSUASION,0,4-LOGIC
"I don't either, and when I do I usually donate to dog charities.
LOL but after reading up on this they said every penny helps.
I think I could spare .25.
Do you want to kick in a little?",8-NO-PERSUASION,0,4-LOGIC
